Gerçek Değerler,Tahmin Edilen Değerler
2888,3619.4243
4995,5059.4937
14995,16496.775
16500,18110.58
20994,21521.846
4998,4789.6616
48599,44593.29
10270,9938.798
18299,20969.379
52000,53312.137
22399,22129.037
18999,28523.016
35470,24755.867
13750,17717.545
4990,6621.876
51990,49850.094
17495,15352.395
6799,8586.261
7000,9343.199
22495,18028.096
17995,16010.341
13495,12664.124
20594,22201.777
11000,11032.507
5499,5788.6606
8191,11694.247
16000,18244.643
18495,20457.49
8498,7635.4106
38990,31971.443
14995,14762.409
18500,20602.865
35999,29597.977
14000,17788.408
8598,8729.987
15300,19892.857
26990,23483.658
6350,8020.986
36490,31366.826
9999,11060.222
25650,23337.197
6895,7964.674
7500,7747.946
5991,7899.1396
19000,20967.2
13140,16155.938
14399,16255.996
8498,8231.829
17899,17191.418
25779,25932.074
14995,13780.11
5700,6517.851
10698,9571.485
18000,17986.383
10999,10519.651
5490,7134.5273
19995,17786.59
8350,9125.943
19998,20925.787
13995,12802.972
21975,17618.623
16500,13571.481
16295,18101.457
20500,18834.72
20799,25704.299
11995,10230.928
18000,17231.037
16800,11311.639
10699,11812.295
11250,11097.886
8190,8353.628
16750,17440.861
4990,6458.0425
7999,7598.462
21995,17592.12
19995,15054.769
15131,11334.458
24490,23626.482
9990,10481.51
9290,9355.628
26000,31781.564
14499,15464.206
12985,9691.143
9595,9352.334
14491,14738.981
8990,8658.595
14495,12511.778
12295,11478.124
14699,13323.503
7999,7455.3276
12000,12347.206
9995,11001.057
15200,17844.535
12495,14295.11
31950,26240.844
9590,10613.392
11995,12758.62
15500,13160.46
28343,29971.662
19995,19457.76
9995,8136.9497
17259,20527.182
9186,10094.47
14290,14792.332
6990,6173.391
24599,24727.904
3399,5337.1284
19995,17160.229
11941,12450.509
16995,16810.06
10000,9904.712
13995,13206.394
24495,21673.629
18012,19925.06
9390,8798.292
19000,23164.836
7300,11250.847
22500,20087.791
18099,19747.016
25990,37137.133
15498,15988.555
12998,16663.297
13690,16864.494
28490,26462.16
32990,29750.205
5995,4736.5166
17990,18947.758
16500,13870.016
18498,18088.537
36900,40711.94
31299,31999.904
22995,19083.615
12600,11583.737
33775,33747.4
16000,12042.733
11298,9250.115
24985,30082.967
15200,18475.24
43000,34200.906
16499,15813.854
14500,13254.961
10995,14710.378
12995,10213.132
7000,5686.9673
11950,11798.681
8799,8227.721
8295,10959.67
11990,13286.159
11499,12133.983
6900,8121.4575
19849,23885.625
10495,13660.906
13850,12383.78
12991,11372.624
29200,28021.873
14750,14939.265
28480,24319.863
19000,23038.975
19399,18926.098
15250,14592.794
30052,28654.826
22949,25272.793
17495,15905.783
10990,9461.819
5994,5336.15
12000,10707.077
20875,24422.74
29990,31306.807
17350,17593.354
10690,11093.157
19980,19612.416
11990,11419.395
10180,11018.524
8700,7281.1055
11998,13959.12
38000,35168.316
43895,46010.883
12895,11599.245
31475,30624.004
12180,9661.899
17995,18027.162
8691,9058.782
16599,17641.535
17991,15693.255
16000,13060.328
12780,14890.44
33500,29555.072
7695,7978.736
9392,11967.935
8998,10283.99
20850,24208.443
14850,13036.948
8495,9567.835
14749,13982.308
29630,30308.367
8391,7570.3174
18750,17377.117
15991,17546.332
13495,12431.38
15450,16179.671
6494,6830.7397
18490,18633.635
32699,30800.607
22632,22423.158
22991,21958.373
22975,17230.143
24433,26381.018
22490,24747.873
20400,21441.447
7040,8071.5483
16998,13012.716
34998,24686.232
21780,22813.58
7700,8466.477
23991,21067.49
8498,7695.321
11100,12153.62
8995,9432.722
11456,11758.426
29000,25819.285
21999,22584.979
20992,24341.041
23450,34684.78
13450,16452.053
5000,7191.001
11995,11337.149
21599,22815.686
29975,27355.443
17299,19247.252
12600,12809.708
19490,17993.775
22780,20354.521
22500,15777.4795
11400,11204.475
22590,18424.291
20860,28181.729
4650,4822.3726
14390,13398.613
26990,24277.447
20999,17416.088
2995,2715.4543
8400,9033.841
14750,13964.374
16689,17808.738
11999,13142.393
19730,21175.01
6500,7293.2593
9499,10489.649
9695,12469.138
8599,11954.313
15999,14336.3545
11471,13358.179
11485,10350.692
18500,16526.719
14498,17359.014
20990,24986.943
22998,26033.777
11490,12842.7295
5490,8096.847
29945,29529.39
14995,13308.813
22806,18528.951
3495,2935.5554
9920,10780.226
17998,22640.361
15490,17869.12
25990,28801.584
9250,9224.291
27450,28589.66
10500,12169.565
18000,18524.307
14995,14601.433
17500,18892.902
15000,17327.006
17690,19937.307
25780,23679.283
10584,10535.847
16291,20252.967
37500,32925.805
11795,10936.612
16395,18133.213
11000,12446.692
9965,8432.617
14589,14886.475
31001,30543.186
21491,21683.854
13491,13454.088
7991,7436.569
14990,15625.701
36981,29535.002
21350,20107.486
10000,9355.7295
20350,20688.102
25980,29955.217
9795,9887.138
24000,36829.14
19000,19220.297
15670,12910.061
7795,10393.462
17995,15981.723
19114,22432.26
9470,10630.923
34995,30153.652
54550,43326.18
19000,23423.799
31441,27792.75
5997,7194.9233
9000,6711.066
5750,8229.449
8140,9198.251
23999,29799.834
7999,5698.4077
14995,18806.76
30795,26208.87
18395,19627.914
13000,13620.754
10395,12646.311
9941,9688.21
51395,43875.64
23990,20101.93
14450,18258.248
7995,5912.5664
4640,3749.22
16791,17713.773
10990,12285.415
28590,19163.553
23980,24472.916
26990,23954.426
5880,9473.307
19791,21824.287
3999,5380.7173
4887,4966.77
8500,8315.224
16680,17591.53
7291,7979.979
16999,21784.764
17330,14034.509
8495,9358.146
14999,16144.816
12600,14317.972
28995,25931.842
31450,30066.336
6895,8118.1836
18991,23401.281
11995,11834.466
4995,7114.773
16990,16092.259
12990,12269.551
27995,22840.404
48782,44068.57
23377,23466.568
8985,9224.947
13995,13492.856
5495,5275.6577
10000,10201.418
7950,7857.8906
16995,21029.896
12200,11897.187
24480,18838.592
11999,11118.122
24399,21966.432
5995,5937.9907
12300,12565.907
8240,12331.015
1800,4592.9194
43490,45644.41
37385,31733.01
8490,9530.088
46980,30685.729
18990,19622.363
14998,15694.972
11747,13749.761
29691,25324.568
19990,18065.367
16999,17182.58
10485,11050.866
44850,42131.844
23995,22135.56
5495,6356.604
15000,12533.874
26000,19843.736
9500,9054.38
10995,11295.574
21985,26160.564
7998,8611.691
24000,26389.791
13490,17214.482
21990,20715.725
8480,10666.839
32991,29596.63
19990,21013.752
20095,14698.037
10795,13198.329
9795,10537.61
18995,15895.668
8000,7929.255
14620,14750.858
7400,11434.395
13491,12431.899
13498,11595.462
20995,16637.033
8050,8908.651
11850,13046.666
17990,16782.64
11188,10374.342
8690,9518.776
11000,16679.021
28850,27356.275
4250,3985.96
10999,10053.87
7498,7382.99
7989,6301.644
11998,15566.887
26940,26833.52
41888,24610.748
11690,12353.448
12799,16210.648
2991,4605.3047
13995,11524.957
31200,28385.61
27440,28985.951
9500,11368.817
29599,28274.139
18995,20291.332
8498,12135.013
18990,12857.791
27500,35314.36
20298,26087.584
7990,9880.739
13950,12015.972
8490,12619.406
31945,26327.37
9395,10885.347
7195,9564.813
12691,14483.597
12498,13579.931
7970,8826.855
14000,17359.062
30000,32231.213
12790,12197.459
20000,18853.777
12491,12446.881
42489,35132.695
12295,13843.823
10800,9105.357
18995,19168.795
11299,12491.284
23946,23854.334
10489,11794.665
14495,14418.44
15590,13608.57
10000,10386.425
25480,30465.195
10790,9453.189
18995,24666.084
32495,34980.18
19899,23949.053
21440,18207.74
20940,19585.785
8998,7829.382
7990,8652.51
21999,19301.592
39945,33896.875
11750,11383.226
26500,25486.395
25850,24012.96
20391,29771.016
6995,7555.6733
17700,15818.801
20000,18057.549
12998,13043.532
24491,28043.916
17990,16748.674
14998,16425.877
14995,12910.398
13990,11783.185
29477,28638.664
13300,12121.301
11295,10995.425
12600,15814.93
12490,14443.097
14600,12804.136
7790,7146.779
13100,16247.641
4299,2703.8718
9300,9926.063
47000,47996.062
7330,6822.3145
33998,31902.275
19698,23403.197
22995,18325.596
20359,21811.943
9995,9956.633
10798,11467.37
7298,7751.6978
17498,14086.09
7935,7482.269
9450,10416.569
8100,11131.652
9350,8871.56
6699,7136.38
8695,9274.428
32999,30663.389
8495,7702.563
10495,8823.677
24900,21084.775
14500,14885.187
44990,36851.95
13995,15585.51
10990,11043.626
17925,18452.484
6999,4248.195
5995,5462.3726
21800,20769.123
10991,10424.276
8890,14913.803
19250,24384.248
11990,15000.756
13500,14402.726
26024,20483.182
9299,9742.644
10192,10719.735
29495,27846.92
45995,45178.68
20584,22274.84
32890,35214.78
15290,14527.589
19899,24648.338
12000,12231.692
13990,11938.062
29990,22109.283
29930,33271.45
7000,7878.5815
11460,10689.054
11999,15664.5205
32490,33279.61
7290,7159.391
11998,10946.504
47980,48544.285
9100,9486.206
19555,22111.03
7999,7611.418
22000,18861.518
19400,13923.459
9999,13257.03
46995,43772.008
23490,23378.436
27950,36745.445
33499,29252.584
29000,32383.14
22480,23311.295
15940,19921.771
10995,11167.203
9500,8206.276
8995,8346.136
14700,16990.668
19995,19388.264
35000,30551.404
26995,22384.885
15199,18731.543
23499,21510.37
18990,16077.454
18498,22855.44
9500,11225.267
14020,15561.132
27130,27050.197
30995,29780.396
9999,9306.2705
12999,14532.739
33298,33714.42
9495,9063.552
14490,13858.778
25995,27375.037
9498,10018.269
13998,15360.912
19999,22638.459
19995,20279.646
32790,36683.562
17241,18478.236
29480,27300.885
10000,9768.083
12490,13625.148
28990,28893.44
14500,13962.139
7995,5789.598
31299,27178.865
15598,14952.816
13995,15742.206
22888,26901.05
15998,14615.609
15500,12774.779
40995,40259.65
36995,29743.713
18590,20186.604
10498,9622.681
4998,3620.0947
8180,10378.3545
14200,17214.434
9741,10520.353
38881,38139.96
7500,12859.448
11490,10268.483
9691,11256.598
8800,10118.7705
14981,24608.691
30000,29892.121
20732,21285.07
18799,19038.975
7750,7809.712
9750,8168.085
17320,14008.581
16917,18349.791
11950,11577.673
12794,9687.379
25400,24589.434
22290,23626.598
15990,16084.935
20000,26966.033
9995,9490.515
9975,8962.068
11295,11407.934
10490,13429.052
14715,14428.231
21998,21790.898
10499,9435.627
12999,10299.6045
13998,13149.621
9998,10285.75
7499,7597.6484
13919,12372.53
20000,22278.242
7990,9365.26
18888,23243.145
6799,7724.232
7690,8356.833
20991,24135.275
10995,12763.707
15699,14867.412
12495,10818.171
19785,20307.004
13700,14687.137
7550,11069.872
12495,14772.561
9995,7544.767
22990,18597.754
11990,12996.444
18990,22236.736
53990,46853.777
37000,41257.316
9540,10243.645
10159,8989.716
10462,11159.415
15250,20041.041
52995,47136.77
14170,12477.24
3495,3956.172
19800,18881.72
25200,23531.025
6698,7218.048
8799,8581.874
15880,13865.575
24550,19794.271
25400,21569.564
9698,8358.735
12799,12177.766
13995,14524.567
10995,12138.89
15397,17650.16
23750,22249.578
22950,20763.545
9297,9710.896
23295,25013.67
17600,17810.717
8800,7831.6143
14600,12175.065
14998,15320.873
5995,6941.779
8998,10736.745
12995,12312.283
17990,17607.334
11995,13782.464
12599,14961.243
14995,14386.032
8499,9917.017
14490,14387.293
29990,30703.834
20850,15970.112
30991,24800.229
24852,24326.76
10000,8349.367
17313,20902.682
10300,8688.362
12950,15018.441
27995,29146.592
36995,29606.197
28000,24480.72
6895,6931.6265
14670,15473.777
24690,24852.23
7298,8523.392
18598,16910.791
26295,25760.664
14111,13036.506
11900,10939.814
32998,29728.955
13540,12808.204
22599,25036.127
10990,12560.911
18900,16383.753
13495,19048.828
17271,18484.025
12995,15625.54
7550,9289.446
11495,15672.23
27090,33476.83
15999,15619.272
17470,15644.722
16990,15384.992
4990,6269.489
35990,33988.2
10000,9178.8955
24970,20546.451
13775,14552.264
11200,9702.571
12950,12135.14
20750,20968.408
44450,16055.386
17100,19409.336
20950,25043.566
5995,8323.036
5498,5322.4277
11950,13743.599
8495,7558.0215
30990,32908.062
20880,22819.37
11500,12355.502
9990,12927.174
41550,44874.69
17650,14693.764
15090,13589.999
28750,27879.975
10700,9453.295
33490,29905.383
51402,45726.71
10100,10367.311
14800,14997.303
7997,9858.023
12490,12225.79
16990,19910.525
9995,11055.823
17995,18555.592
9495,12270.083
12170,14081.89
14900,16316.347
33699,29810.506
8880,7952.0386
5899,7002.4478
12745,12689.217
15795,13922.614
13698,9771.394
7291,8839.584
21490,27223.385
40970,42748.6
13998,13570.074
46000,37922.18
8650,11358.937
11998,12651.343
20998,24717.783
39995,38836.34
7490,9566.962
17700,14166.049
25980,19363.201
10497,9311.196
10490,9522.1045
11795,14042.577
13998,12963.835
15732,13377.712
15990,14130.815
27495,36571.242
19999,20334.178
8999,8454.951
11998,11965.505
18990,16703.762
20999,17516.271
32499,33243.18
21970,29273.518
18990,16331.89
9991,10570.837
16500,15818.604
32970,33898.617
11900,12372.53
6798,7766.904
11990,12798.917
16498,21782.104
6490,5960.035
23888,27525.803
30442,20927.822
18998,20312.193
19117,20568.76
8998,11656.743
12999,13281.46
10000,11461.022
11599,13496.981
9595,11607.138
19995,17298.744
18799,20110.521
9990,12767.385
26000,22816.488
9695,11330.952
27890,25917.936
10299,10560.696
11990,11370.763
42763,45495.81
17997,18601.74
27016,38190.98
17698,16248.899
9999,13742.398
33950,36254.58
22999,21224.375
13250,15163.846
18000,22603.201
9470,7325.524
28655,21778.47
14500,15096.919
15999,16293.489
19995,19168.512
15999,16728.904
14291,12513.1045
5180,4866.2485
20990,16848.541
14612,15664.218
5770,7119.976
18211,15969.189
11500,11971.066
11140,11014.836
20150,18435.059
11498,9333.1045
15190,14545.742
17491,19456.81
20799,21166.127
21200,21912.727
31998,33516.17
13100,13864.704
22480,28330.176
15090,15989.639
23975,25835.885
13600,12842.112
9490,8431.584
10490,13034.511
30990,28367.736
16450,16987.668
11795,13197.563
7499,12567.349
18672,21974.732
19799,23784.969
7699,8953.254
18995,17013.354
11100,9128.536
9171,9007.862
17490,20872.588
22975,19396.99
11691,10240.148
14650,13655.755
12000,12658.925
13995,12900.339
18022,20640.082
18498,20753.434
13500,12717.903
18995,14896.688
24790,23300.084
18295,17917.945
12690,14330.288
10495,9172.334
13000,12478.716
25589,25314.172
8890,8244.56
28995,26664.225
10270,11094.241
9949,10254.567
31695,37350.152
9204,7724.009
18000,15877.047
18500,15137.703
7699,8620.937
24850,24513.855
14850,14309.693
11699,10162.872
8990,11891.591
24990,26310.38
34000,29070.236
20899,21180.773
18000,16089.025
10495,9575.288
18999,22190.768
7072,7459.06
27980,25341.455
7780,8855.577
4591,7142.197
21167,25340.412
25999,29066.58
23499,26207.47
7500,8120.77
18495,29003.0
7900,6989.0684
43591,36018.188
18795,18078.809
14500,13698.211
26000,20089.709
9546,11036.036
15999,20826.967
25995,24023.377
48980,42393.906
15900,13349.382
9998,10627.247
25480,33458.25
24999,22945.229
4790,3944.0388
16485,15741.035
14157,12345.72
8420,9662.075
10497,11226.682
18505,17748.979
4498,4063.6636
9290,10360.258
42900,31751.092
9698,11427.3545
25000,27467.848
33250,31481.902
41980,40506.56
23049,25524.852
11498,13237.034
18998,21919.002
14950,13724.491
11998,11374.148
12498,15034.584
12800,15532.239
44980,37790.105
9990,16349.06
12900,12798.233
16499,17933.498
20391,16462.518
5995,8980.797
20498,23754.21
15998,15643.072
18611,19792.67
6995,8066.608
4795,4426.3374
21995,21810.307
13600,17145.258
12995,14710.493
7498,9097.785
18490,12593.325
13841,11833.106
10450,10469.456
19170,17869.459
19990,21136.44
10298,10644.292
12700,11190.085
13499,11788.242
25995,26088.193
11500,12437.46
14444,15642.9375
7497,8686.03
14698,12823.88
20444,22484.52
12995,11695.491
24995,30400.312
15499,18096.361
16995,16871.127
12295,13625.474
10700,10811.097
10899,9819.922
6290,7153.6777
26990,29583.715
6995,7493.3745
14999,15349.1455
38000,38819.01
25899,29507.246
21000,23311.873
19980,26674.773
28498,25614.803
14299,14124.661
11890,13449.47
4991,3956.533
12438,14375.98
27999,26123.22
10000,9987.931
24400,19731.762
10200,11057.685
25995,20159.135
21950,22536.84
13495,17393.111
20995,16558.506
17150,22176.525
9999,9774.345
16300,22141.877
12750,11443.823
33888,31083.408
10390,8883.879
10995,13202.427
8995,8762.399
10491,10580.365
6500,4102.2573
8298,8698.378
27980,27412.22
7999,9573.203
8590,8831.384
15012,15593.685
40990,34267.22
8599,8099.822
15256,14220.601
25989,26453.623
15500,13834.516
18797,18591.885
30249,28968.02
26500,32566.053
22950,22125.066
11900,13160.542
32000,24523.385
26799,29658.48
51000,37318.387
10699,14584.921
8999,8290.53
6395,7365.709
11440,13080.577
24995,29996.432
7998,8854.501
20444,18792.31
7464,8310.86
15000,13909.311
23690,26778.1
17995,15797.839
13300,14826.608
39989,32419.34
13700,12244.972
15890,15624.159
15200,14178.072
10595,12380.965
11750,9803.104
18750,17861.096
6897,6439.777
17995,14635.5205
10500,10012.823
24500,29716.623
28950,25253.277
31000,28701.63
15400,17429.254
11700,13897.058
11250,13462.718
15498,18262.264
44995,34806.258
26995,24259.615
13695,15830.16
10995,12914.614
27299,32332.105
15485,15616.326
15998,13011.513
9990,8830.746
10750,10250.157
9500,8307.975
8650,8440.538
14480,16463.059
36412,34862.312
15995,16114.773
13450,17691.473
25500,22802.393
7897,10508.084
14000,12641.442
16430,17744.959
19585,14238.558
18695,19595.82
24992,25839.875
11490,14095.978
19798,19430.885
15900,16857.082
8500,8310.656
14995,14277.619
44500,48976.793
16998,15116.581
9990,10513.577
13990,14131.792
16500,14719.316
5998,5420.852
19290,22783.879
31900,31741.225
13999,15155.925
22980,23919.16
18995,17925.752
10000,9004.946
7999,10300.647
19490,16307.065
13498,11832.735
17443,17413.58
14499,14082.3545
23999,21488.645
28825,28731.768
25429,27916.223
6899,7069.535
14875,12246.657
14999,16402.176
25999,33903.406
19440,24566.4
17698,16720.377
29995,29922.059
13990,12746.573
24698,31323.076
52999,45882.574
9999,10697.149
17370,16714.479
14980,15112.467
11480,11983.466
10999,8658.276
27482,20052.62
8280,11471.696
13600,11906.093
33480,32719.717
8549,7946.2505
13650,13738.414
13990,14117.798
25490,26868.475
20998,26415.748
28000,28976.479
19998,21072.393
12699,12946.052
7770,11390.968
20349,22775.021
19000,19947.191
26965,26208.79
20000,25849.389
6500,4876.061
17798,15115.145
39999,34994.63
7598,7343.156
10191,11044.059
31418,20681.56
8400,9128.734
9720,10316.399
7999,7690.0166
5990,5627.0327
12295,12619.616
20200,21444.018
10495,12099.474
24800,26031.346
16998,16375.562
15489,11892.824
15999,12819.952
18748,21441.71
15911,15844.944
17399,16670.61
7700,11645.142
31991,39337.926
18999,18515.623
8295,10421.821
7250,6991.946
7995,9175.897
22750,22825.537
29849,26345.986
9145,9231.526
15291,17488.934
18995,12429.401
15998,15639.261
13995,15639.374
18972,20321.75
22950,20392.795
16990,17610.906
29498,23995.225
7995,8962.759
12000,14090.098
19199,20162.217
7000,6518.364
10150,11782.536
14500,10751.821
20844,20994.514
17940,22685.525
37900,36273.96
12895,14421.875
17000,14012.362
13130,16367.4
28995,25805.672
8595,9443.772
22991,24893.9
25900,24532.28
12990,12630.864
9495,9727.069
2795,2770.5671
17600,17165.975
12803,14109.511
17400,17514.838
26490,23764.193
6195,7028.87
20495,15997.558
16498,16279.92
16150,15772.159
16998,15871.8545
17998,19796.584
25400,30413.41
9295,10692.536
43499,34187.72
11995,10732.022
7398,9043.77
18450,15098.232
14995,14588.429
14800,13587.567
16150,15776.5625
18490,15067.436
13998,13697.743
29995,28351.068
14295,14089.716
24180,30689.547
15995,17477.607
12295,13692.809
20495,22567.254
22470,18661.285
10790,11718.835
11498,14649.19
10016,12313.274
27280,25120.55
14500,15678.591
12950,11025.873
12299,16130.103
12995,12369.72
33480,27072.482
25500,20631.973
6680,6032.271
45488,45254.902
8790,10769.541
10997,8804.837
35995,35464.324
23890,21504.5
19940,20934.002
10995,12600.544
31980,25796.66
15995,17862.51
19988,20053.26
18999,18830.436
26899,26731.316
16500,14159.931
16200,15546.261
13299,12923.379
11000,12910.06
14998,14418.941
11000,10774.712
18999,20505.537
6980,8456.505
6622,6996.813
15000,14187.83
18499,21204.26
6990,7614.3936
19999,20830.785
8400,11522.349
12598,11493.633
12299,12199.144
26495,20569.314
11495,14287.051
20990,18753.072
21099,21148.795
19998,20584.049
43990,38744.117
6210,7866.1616
9790,8445.848
8895,12758.23
18500,22662.736
32199,35399.64
11490,14347.96
10500,10449.656
8280,7205.2173
17250,18572.162
27995,21730.287
21980,23280.709
13995,12211.263
22750,22900.842
22499,22874.49
13995,12263.763
26980,24353.133
8600,10104.452
20290,14234.919
12495,9367.027
9990,10513.577
13290,16758.014
20300,20494.975
9495,11107.935
16490,15522.165
19890,19620.307
14990,13761.239
16800,15721.681
11495,13843.887
23995,23445.994
12450,13243.194
15300,13581.928
30498,28137.473
23500,23583.773
21508,23358.191
9695,10407.173
19744,21000.396
18795,17673.85
7999,11019.024
13432,14006.77
7298,7636.008
13498,14576.887
11499,9804.984
30899,26685.902
17000,16709.066
22615,27650.225
10700,11904.25
8995,12342.836
23780,24291.428
20498,26975.924
16998,14912.68
11685,12131.196
11999,14986.995
9499,11643.978
25879,25932.074
13990,15139.434
14000,13031.269
7259,7419.803
41530,44878.477
25900,23590.346
10298,10605.239
14995,13894.795
22980,22082.932
18699,18144.69
15597,18535.307
15495,14036.923
16399,18375.215
7995,9270.266
12343,14896.048
7490,9514.677
19980,23888.537
11000,11989.251
14450,13918.565
14245,13857.877
34990,40459.062
29399,29217.908
24445,24568.531
26650,24272.63
6999,8893.825
15399,13520.163
21900,21794.129
10990,11813.4795
18495,14811.995
9995,9701.628
24991,24640.857
25480,26753.72
16995,13459.798
26299,23781.094
13000,16315.595
27750,26623.975
27450,22576.037
19000,20525.38
20746,23153.307
18450,15703.275
8998,9069.55
20896,23091.002
10490,9705.667
7000,7014.476
11200,15434.433
7795,12797.365
22990,27011.455
10000,9346.856
21999,23647.09
10995,16766.307
8698,11185.574
13995,15308.763
24538,28298.727
8899,10780.577
10298,10147.384
28945,42428.453
10250,8129.637
16000,15883.353
26000,28227.06
30440,34737.848
29000,31921.205
29990,29399.299
24998,22199.145
15995,15059.417
16501,17208.111
17850,20635.986
17995,18978.3
10249,10640.927
18980,16722.516
9995,11977.971
10981,11731.552
10130,9791.315
9489,9715.489
18961,21042.816
20900,19538.998
18995,22514.266
25250,27046.092
13999,18897.697
19990,21036.883
12540,14898.465
8495,9230.89
10190,10461.103
22299,23215.545
29500,26850.271
20680,25799.299
8995,10801.232
28999,27796.576
18450,19382.686
31995,30100.072
8795,12482.143
9790,8943.13
17995,16761.666
6491,7047.5415
14499,13019.432
10995,11804.453
18495,16969.24
16999,19676.271
10450,13171.433
10500,12479.101
10870,10492.076
36000,28143.299
12500,15455.899
9386,10358.65
54990,54661.26
15000,11774.432
8640,9800.721
13990,16386.887
19495,20123.158
21495,28103.125
7995,9268.688
10795,10705.494
14990,11484.229
15500,13635.528
20200,20673.139
9851,9278.964
13700,12565.642
33995,31074.21
16991,16753.127
11200,11193.66
34499,35822.953
9000,8771.223
25950,23183.998
4340,6902.523
12498,13594.573
22798,20008.06
14200,17888.783
15200,13330.121
16498,12780.5625
24699,19729.314
7998,10354.034
19840,19964.096
27990,26106.979
20000,23040.646
52291,45737.484
42995,38056.555
6000,5447.0596
8200,8022.3975
17390,13282.04
24461,37542.785
19980,20907.496
14545,13110.925
15495,16233.335
22000,30957.469
11999,15056.64
9998,12866.7295
13510,14240.967
9995,9359.884
27995,23798.346
32480,30477.748
16998,21912.791
29990,36634.945
13700,13840.245
13780,11866.815
20299,23854.428
24250,28490.848
21000,18942.38
11739,12011.242
17990,18798.443
26998,27964.373
8990,10876.206
10495,10029.434
19300,16240.961
17295,16403.76
16202,17021.453
21480,24683.15
17990,18250.748
8990,9949.244
21250,19313.799
16490,15751.976
29890,31656.127
6495,6474.6636
10995,11015.14
14995,14105.499
9791,10470.155
24780,27966.535
15999,18253.941
26899,26587.4
28500,30732.822
16249,18391.104
23899,23632.66
7995,8298.773
10874,8274.905
21975,21798.818
7698,6562.6226
25980,33098.04
17000,18180.326
45890,49912.08
30137,30065.277
30970,27310.979
7700,9529.459
15680,17208.135
8490,10394.505
13500,12304.041
13600,15053.615
5995,5386.2954
20991,18523.377
30000,28594.283
33750,33872.367
11995,13184.533
25940,27997.154
20980,22588.229
9991,10136.542
10990,10488.957
12800,12864.04
30995,29533.521
27992,25345.816
13799,11650.679
33333,23480.436
24799,23335.85
30572,26404.307
18450,24316.662
11490,12240.522
22495,25476.03
26250,19785.482
7695,7926.1167
28995,29878.08
34995,30669.854
6950,10030.167
13450,12173.953
7397,7704.571
18999,15494.791
13495,11624.434
20998,18082.033
15500,14745.419
20000,23125.838
22800,21611.219
18498,16257.858
35495,31151.244
37980,43182.715
31000,26019.312
22000,26538.729
15799,15378.4795
21250,19784.584
16298,16065.167
50000,52573.836
7150,9362.991
17495,17618.963
14000,12008.097
33990,39319.684
31000,31541.594
15895,13549.639
5995,9221.981
29995,28995.77
8755,9050.636
20495,13658.752
10495,12402.264
35699,41590.29
16300,16953.6
25750,22122.045
6797,5431.174
14499,15273.952
14450,15719.15
32995,33821.57
24904,22731.459
5600,6406.094
24800,26031.17
11299,15535.453
17190,16277.593
7997,8218.456
27890,29800.81
24799,23360.71
10399,10856.96
20397,21808.557
13699,14734.195
23498,21054.373
30990,32486.367
20480,25441.031
16998,14210.408
8330,10058.088
31999,32535.74
48950,37664.594
30149,29500.586
31609,27851.232
17590,19164.717
18000,20800.951
14000,16505.72
21199,19433.455
20980,21224.002
27980,25803.186
32499,24650.299
21665,19660.01
8500,13255.909
21980,25109.172
30998,23917.104
17498,18999.107
19900,20351.318
25000,25663.291
16298,15288.101
9995,13054.532
23289,25720.518
20000,17948.664
14498,14220.289
11300,9903.593
13900,14436.427
20349,23870.234
12195,12355.958
14300,13348.397
10695,12294.1455
19752,18761.74
7750,7317.985
8291,9238.284
7750,6875.4146
13500,13195.546
18980,15555.51
11300,10547.515
14995,18957.154
26981,32462.068
25999,23585.12
6495,5182.82
11498,13382.233
20300,20739.275
9995,12287.105
9000,10404.743
33450,29706.967
19990,19493.586
15800,14522.222
16861,15334.342
6774,5288.3955
8990,10494.046
47895,37025.32
7810,6611.603
47400,49595.36
28380,25930.717
17790,18864.553
24500,26939.791
18000,17467.102
20370,18046.447
16489,15086.312
24950,23996.66
34000,29120.246
9995,3115.0376
18000,15160.421
24000,19790.834
16499,18370.412
29850,30946.354
17938,19962.07
34998,31482.748
16249,18298.535
15710,14392.232
15770,18982.232
10991,9315.5205
26062,24512.764
12499,11003.657
13991,11654.02
21250,21251.408
18999,15387.017
10999,8975.511
23981,22747.572
18750,19743.557
14495,15382.877
14250,16930.727
12000,15669.501
12690,12551.053
40999,31703.646
18698,18250.738
5965,5798.686
12490,14706.643
19750,18214.002
20500,16055.271
16995,20266.984
9000,16267.858
20499,21888.568
10057,10247.714
7250,7374.717
9999,6120.0884
13498,14679.242
4492,5347.764
20998,18069.64
7991,8735.176
27000,34942.484
7499,11533.326
37331,31740.973
30950,29151.338
10600,10672.298
17750,19706.82
21000,15248.98
13675,14064.501
18200,19325.857
37481,30830.65
10142,9653.25
10277,12944.319
6995,8490.272
36890,28488.932
14090,13752.747
26589,26000.908
37921,25566.453
7999,10050.659
16999,15702.088
29249,27380.229
16499,18065.604
30495,29394.533
13966,14685.021
11800,14822.089
8890,10294.208
21599,23721.148
7295,10171.499
13680,17021.924
10170,10023.597
27970,28973.414
6800,8806.442
19995,19805.088
8498,9373.422
24799,30000.385
47980,45791.86
7499,8363.362
15199,16933.762
12000,13031.05
16998,16945.568
21990,21505.564
52799,42375.348
21400,23442.81
11980,14488.87
13795,17487.363
19490,20719.484
53699,40452.047
10500,12753.177
12300,13728.099
9495,9103.602
25000,19670.123
7688,7823.925
15998,15817.092
15794,24511.654
16000,14363.056
